         date     Predict    True  diff   acc
0  2024-01-26  100.309998   99.70 -0.61 -0.61
1  2024-01-29  100.269997  101.10  0.83  0.22
2  2024-01-30  100.300003   98.62 -1.68 -1.46
3  2024-01-31  100.089996  100.65  0.56 -0.90
4  2024-02-01  100.330002  100.83  0.50 -0.40
5  2024-02-02  100.459999  100.64  0.18 -0.22
6  2024-02-05  100.190002   99.45 -0.75 -0.97
7  2024-02-06  100.230003   99.07 -1.16 -2.13
8  2024-02-07  100.330002  101.23  0.91 -1.22
9  2024-02-08  100.370003  101.72  1.35  0.13
10 2024-02-12  100.279999  101.41  1.13  1.26
11 2024-02-13  100.199997  100.49  0.29  1.55
12 2024-02-14  100.290001  101.05  0.76  2.31
13 2024-02-15  100.309998  101.54  1.23  3.54
14 2024-02-16  100.230003   99.40 -0.82  2.72
15 2024-02-20  100.220001   99.40 -0.82  1.90
16 2024-02-21  100.290001  101.49  1.19  3.09
17 2024-02-23  100.440002  101.42  0.97  4.06
18 2024-02-26  100.250000   99.76 -0.49  3.57
19 2024-02-27  100.199997  100.00 -0.20  3.37
20 2024-02-28  100.260002   99.26 -0.99  2.38
21 2024-02-29  100.209999  100.96  0.76  3.14
22 2024-03-01  100.290001  102.43  2.13  5.27
23 2024-03-04  100.260002   99.21 -1.05  4.22
24 2024-03-05  100.080002   99.69 -0.39  3.83
25 2024-03-06  100.220001  101.43  1.20  5.03
26 2024-03-07  100.180000   98.28 -1.89  3.14
27 2024-03-08  100.139999   98.28 -1.86  1.28
28 2024-03-11  100.260002   98.67 -1.59 -0.31
29 2024-03-12  100.389999  101.78  1.38  1.07
30 2024-03-13  100.269997   98.50 -1.77 -0.70
31 2024-03-14  100.250000   99.83 -0.43 -1.13
32 2024-03-15  100.250000  101.15  0.90 -0.23
33 2024-03-18  100.290001  101.53  1.24  1.01
34 2024-03-20  100.660004  102.63  1.95  2.96
35 2024-03-21  100.370003  100.95  0.58  3.54
36 2024-03-22  100.139999   99.48 -0.65  2.89
37 2024-03-25  100.199997   99.03 -1.17  1.72
38 2024-03-26  100.260002  100.26  0.01  1.73
39 2024-03-27  100.389999  100.38 -0.00  1.73
40 2024-03-28  100.269997   99.83 -0.44  1.29
41 2024-04-01  100.199997   98.98 -1.22  0.07
42 2024-04-02  100.120003   99.02 -1.10 -1.03
43 2024-04-03  100.250000  101.26  1.01 -0.02
Mean Absolute Error: 0.96%
Epoch: 341, Final Loss: 0.000113
Norm: 28.51

         date     Predict    True  diff   acc
0  2024-01-29  100.230003  101.10  0.87  0.87
1  2024-01-30  100.269997   98.62 -1.65 -0.78
2  2024-01-31  100.050003  100.65  0.60 -0.18
3  2024-02-01  100.300003  100.83  0.53  0.35
4  2024-02-02  100.419998  100.64  0.22  0.57
5  2024-02-05  100.160004   99.45 -0.71 -0.14
6  2024-02-06  100.199997   99.07 -1.13 -1.27
7  2024-02-07  100.290001  101.23  0.94 -0.33
8  2024-02-08  100.330002  101.72  1.39  1.06
9  2024-02-12  100.239998  101.41  1.16  2.22
10 2024-02-13  100.169998  100.49  0.32  2.54
11 2024-02-14  100.250000  101.05  0.79  3.33
12 2024-02-15  100.269997  101.54  1.27  4.60
13 2024-02-16  100.190002   99.40 -0.79  3.81
14 2024-02-20  100.180000   99.40 -0.78  3.03
15 2024-02-21  100.250000  101.49  1.23  4.26
16 2024-02-23  100.400002  101.42  1.01  5.27
17 2024-02-26  100.209999   99.76 -0.46  4.81
18 2024-02-27  100.169998  100.00 -0.17  4.64
19 2024-02-28  100.220001   99.26 -0.96  3.68
20 2024-02-29  100.169998  100.96  0.79  4.47
21 2024-03-01  100.250000  102.43  2.17  6.64
22 2024-03-04  100.220001   99.21 -1.01  5.63
23 2024-03-05  100.050003   99.69 -0.36  5.27
24 2024-03-06  100.190002  101.43  1.24  6.51
25 2024-03-07  100.139999   98.28 -1.86  4.65
26 2024-03-08  100.110001   98.28 -1.83  2.82
27 2024-03-11  100.220001   98.67 -1.55  1.27
28 2024-03-12  100.349998  101.78  1.42  2.69
29 2024-03-13  100.239998   98.50 -1.73  0.96
30 2024-03-14  100.220001   99.83 -0.39  0.57
31 2024-03-15  100.220001  101.15  0.93  1.50
32 2024-03-18  100.250000  101.53  1.28  2.78
33 2024-03-20  100.620003  102.63  1.99  4.77
34 2024-03-21  100.330002  100.95  0.62  5.39
35 2024-03-22  100.099998   99.48 -0.62  4.77
36 2024-03-25  100.169998   99.03 -1.13  3.64
37 2024-03-26  100.220001  100.26  0.04  3.68
38 2024-03-27  100.349998  100.38  0.03  3.71
39 2024-03-28  100.239998   99.83 -0.40  3.31
40 2024-04-01  100.160004   98.98 -1.18  2.13
41 2024-04-02  100.080002   99.02 -1.07  1.06
42 2024-04-03  100.209999  101.26  1.04  2.10
43 2024-04-04  100.019997   97.85 -2.17 -0.07
Mean Absolute Error: 1.00%
Epoch: 354, Final Loss: 0.000123
Norm: 15.17

         date     Predict    True  diff   acc
0  2024-01-30  100.250000   98.62 -1.63 -1.63
1  2024-01-31  100.050003  100.65  0.60 -1.03
2  2024-02-01  100.279999  100.83  0.55 -0.48
3  2024-02-02  100.389999  100.64  0.25 -0.23
4  2024-02-05  100.150002   99.45 -0.70 -0.93
5  2024-02-06  100.190002   99.07 -1.11 -2.04
6  2024-02-07  100.269997  101.23  0.96 -1.08
7  2024-02-08  100.300003  101.72  1.41  0.33
8  2024-02-12  100.220001  101.41  1.18  1.51
9  2024-02-13  100.160004  100.49  0.33  1.84
10 2024-02-14  100.230003  101.05  0.81  2.65
11 2024-02-15  100.260002  101.54  1.28  3.93
12 2024-02-16  100.180000   99.40 -0.78  3.15
13 2024-02-20  100.169998   99.40 -0.77  2.38
14 2024-02-21  100.239998  101.49  1.25  3.63
15 2024-02-23  100.370003  101.42  1.04  4.67
16 2024-02-26  100.199997   99.76 -0.44  4.23
17 2024-02-27  100.160004  100.00 -0.16  4.07
18 2024-02-28  100.209999   99.26 -0.94  3.13
19 2024-02-29  100.160004  100.96  0.80  3.93
20 2024-03-01  100.239998  102.43  2.18  6.11
21 2024-03-04  100.209999   99.21 -1.00  5.11
22 2024-03-05  100.050003   99.69 -0.36  4.75
23 2024-03-06  100.180000  101.43  1.25  6.00
24 2024-03-07  100.139999   98.28 -1.85  4.15
25 2024-03-08  100.099998   98.28 -1.82  2.33
26 2024-03-11  100.209999   98.67 -1.54  0.79
27 2024-03-12  100.330002  101.78  1.45  2.24
28 2024-03-13  100.220001   98.50 -1.72  0.52
29 2024-03-14  100.209999   99.83 -0.38  0.14
30 2024-03-15  100.199997  101.15  0.95  1.09
31 2024-03-18  100.230003  101.53  1.30  2.39
32 2024-03-20  100.570000  102.63  2.04  4.43
33 2024-03-21  100.309998  100.95  0.64  5.07
34 2024-03-22  100.099998   99.48 -0.61  4.46
35 2024-03-25  100.160004   99.03 -1.12  3.34
36 2024-03-26  100.209999  100.26  0.06  3.40
37 2024-03-27  100.320000  100.38  0.06  3.46
38 2024-03-28  100.220001   99.83 -0.39  3.07
39 2024-04-01  100.150002   98.98 -1.17  1.90
40 2024-04-02  100.080002   99.02 -1.06  0.84
41 2024-04-03  100.199997  101.26  1.06  1.90
42 2024-04-04  100.019997   97.85 -2.17 -0.27
43 2024-04-05  100.309998  100.56  0.25 -0.02
Mean Absolute Error: 0.99%
Epoch: 479, Final Loss: 0.000122
Norm: 24.79

         date     Predict    True  diff   acc
0  2024-01-31  100.110001  100.65  0.53  0.53
1  2024-02-01  100.309998  100.83  0.52  1.05
2  2024-02-02  100.400002  100.64  0.23  1.28
3  2024-02-05  100.199997   99.45 -0.75  0.53
4  2024-02-06  100.230003   99.07 -1.16 -0.63
5  2024-02-07  100.300003  101.23  0.93  0.30
6  2024-02-08  100.330002  101.72  1.39  1.69
7  2024-02-12  100.260002  101.41  1.14  2.83
8  2024-02-13  100.199997  100.49  0.28  3.11
9  2024-02-14  100.269997  101.05  0.78  3.89
10 2024-02-15  100.290001  101.54  1.25  5.14
11 2024-02-16  100.220001   99.40 -0.82  4.32
12 2024-02-20  100.209999   99.40 -0.81  3.51
13 2024-02-21  100.269997  101.49  1.21  4.72
14 2024-02-23  100.389999  101.42  1.02  5.74
15 2024-02-26  100.239998   99.76 -0.48  5.26
16 2024-02-27  100.199997  100.00 -0.20  5.06
17 2024-02-28  100.250000   99.26 -0.98  4.08
18 2024-02-29  100.209999  100.96  0.76  4.84
19 2024-03-01  100.269997  102.43  2.15  6.99
20 2024-03-04  100.250000   99.21 -1.03  5.96
21 2024-03-05  100.110001   99.69 -0.42  5.54
22 2024-03-06  100.220001  101.43  1.21  6.75
23 2024-03-07  100.190002   98.28 -1.90  4.85
24 2024-03-08  100.160004   98.28 -1.88  2.97
25 2024-03-11  100.250000   98.67 -1.58  1.39
26 2024-03-12  100.349998  101.78  1.42  2.81
27 2024-03-13  100.260002   98.50 -1.75  1.06
28 2024-03-14  100.239998   99.83 -0.42  0.64
29 2024-03-15  100.239998  101.15  0.91  1.55
30 2024-03-18  100.269997  101.53  1.26  2.81
31 2024-03-20  100.559998  102.63  2.06  4.87
32 2024-03-21  100.330002  100.95  0.61  5.48
33 2024-03-22  100.150002   99.48 -0.67  4.81
34 2024-03-25  100.199997   99.03 -1.17  3.64
35 2024-03-26  100.239998  100.26  0.02  3.66
36 2024-03-27  100.349998  100.38  0.03  3.69
37 2024-03-28  100.260002   99.83 -0.42  3.27
38 2024-04-01  100.199997   98.98 -1.22  2.05
39 2024-04-02  100.139999   99.02 -1.12  0.93
40 2024-04-03  100.239998  101.26  1.02  1.95
41 2024-04-04  100.080002   97.85 -2.24 -0.29
42 2024-04-05  100.339996  100.56  0.22 -0.07
43 2024-04-08  100.250000  100.27  0.02 -0.05
Mean Absolute Error: 0.95%
Epoch: 682, Final Loss: 0.000118
Norm: 7.61

         date     Predict    True  diff   acc
0  2024-02-01  100.290001  100.83  0.54  0.54
1  2024-02-02  100.379997  100.64  0.26  0.80
2  2024-02-05  100.190002   99.45 -0.74  0.06
3  2024-02-06  100.220001   99.07 -1.15 -1.09
4  2024-02-07  100.279999  101.23  0.95 -0.14
5  2024-02-08  100.309998  101.72  1.41  1.27
6  2024-02-12  100.250000  101.41  1.16  2.43
7  2024-02-13  100.190002  100.49  0.29  2.72
8  2024-02-14  100.260002  101.05  0.79  3.51
9  2024-02-15  100.269997  101.54  1.27  4.78
10 2024-02-16  100.209999   99.40 -0.81  3.97
11 2024-02-20  100.209999   99.40 -0.81  3.16
12 2024-02-21  100.260002  101.49  1.23  4.39
13 2024-02-23  100.370003  101.42  1.05  5.44
14 2024-02-26  100.230003   99.76 -0.47  4.97
15 2024-02-27  100.199997  100.00 -0.20  4.77
16 2024-02-28  100.239998   99.26 -0.97  3.80
17 2024-02-29  100.199997  100.96  0.77  4.57
18 2024-03-01  100.260002  102.43  2.16  6.73
19 2024-03-04  100.239998   99.21 -1.02  5.71
20 2024-03-05  100.110001   99.69 -0.42  5.29
21 2024-03-06  100.209999  101.43  1.22  6.51
22 2024-03-07  100.180000   98.28 -1.89  4.62
23 2024-03-08  100.150002   98.28 -1.87  2.75
24 2024-03-11  100.239998   98.67 -1.57  1.18
25 2024-03-12  100.330002  101.78  1.44  2.62
26 2024-03-13  100.250000   98.50 -1.74  0.88
27 2024-03-14  100.230003   99.83 -0.41  0.47
28 2024-03-15  100.230003  101.15  0.92  1.39
29 2024-03-18  100.250000  101.53  1.27  2.66
30 2024-03-20  100.529999  102.63  2.09  4.75
31 2024-03-21  100.320000  100.95  0.63  5.38
32 2024-03-22  100.150002   99.48 -0.66  4.72
33 2024-03-25  100.190002   99.03 -1.16  3.56
34 2024-03-26  100.230003  100.26  0.03  3.59
35 2024-03-27  100.330002  100.38  0.05  3.64
36 2024-03-28  100.239998   99.83 -0.41  3.23
37 2024-04-01  100.190002   98.98 -1.21  2.02
38 2024-04-02  100.129997   99.02 -1.11  0.91
39 2024-04-03  100.230003  101.26  1.03  1.94
40 2024-04-04  100.080002   97.85 -2.24 -0.30
41 2024-04-05  100.320000  100.56  0.24 -0.06
42 2024-04-08  100.239998  100.27  0.03 -0.03
43 2024-04-09  100.230003  100.27  0.04  0.01
Mean Absolute Error: 0.95%
Epoch: 822, Final Loss: 0.000118
Norm: 14.07

         date     Predict    True  diff   acc
0  2024-02-02  100.379997  100.64  0.26  0.26
1  2024-02-05  100.120003   99.45 -0.68 -0.42
2  2024-02-06  100.160004   99.07 -1.09 -1.51
3  2024-02-07  100.250000  101.23  0.98 -0.53
4  2024-02-08  100.290001  101.72  1.43  0.90
5  2024-02-12  100.199997  101.41  1.20  2.10
6  2024-02-13  100.129997  100.49  0.35  2.45
7  2024-02-14  100.209999  101.05  0.83  3.28
8  2024-02-15  100.239998  101.54  1.30  4.58
9  2024-02-16  100.160004   99.40 -0.75  3.83
10 2024-02-20  100.150002   99.40 -0.75  3.08
11 2024-02-21  100.220001  101.49  1.27  4.35
12 2024-02-23  100.360001  101.42  1.05  5.40
13 2024-02-26  100.180000   99.76 -0.42  4.98
14 2024-02-27  100.139999  100.00 -0.14  4.84
15 2024-02-28  100.190002   99.26 -0.92  3.92
16 2024-02-29  100.139999  100.96  0.83  4.75
17 2024-03-01  100.220001  102.43  2.20  6.95
18 2024-03-04  100.190002   99.21 -0.97  5.98
19 2024-03-05  100.019997   99.69 -0.33  5.65
20 2024-03-06  100.150002  101.43  1.27  6.92
21 2024-03-07  100.110001   98.28 -1.83  5.09
22 2024-03-08  100.080002   98.28 -1.80  3.29
23 2024-03-11  100.190002   98.67 -1.52  1.77
24 2024-03-12  100.309998  101.78  1.46  3.23
25 2024-03-13  100.199997   98.50 -1.70  1.53
26 2024-03-14  100.180000   99.83 -0.36  1.17
27 2024-03-15  100.180000  101.15  0.97  2.14
28 2024-03-18  100.209999  101.53  1.32  3.46
29 2024-03-20  100.570000  102.63  2.05  5.51
30 2024-03-21  100.290001  100.95  0.66  6.17
31 2024-03-22  100.070000   99.48 -0.59  5.58
32 2024-03-25  100.129997   99.03 -1.10  4.48
33 2024-03-26  100.180000  100.26  0.08  4.56
34 2024-03-27  100.309998  100.38  0.07  4.63
35 2024-03-28  100.199997   99.83 -0.36  4.27
36 2024-04-01  100.129997   98.98 -1.15  3.12
37 2024-04-02  100.050003   99.02 -1.04  2.08
38 2024-04-03  100.180000  101.26  1.08  3.16
39 2024-04-04   99.989998   97.85 -2.14  1.02
40 2024-04-05  100.300003  100.56  0.26  1.28
41 2024-04-08  100.190002  100.27  0.08  1.36
42 2024-04-09  100.169998  100.27  0.09  1.45
43 2024-04-10  100.160004   98.65 -1.51 -0.06
Mean Absolute Error: 0.96%
Epoch: 409, Final Loss: 0.000120
Norm: 17.14

         date     Predict    True  diff   acc
0  2024-02-05  100.169998   99.45 -0.72 -0.72
1  2024-02-06  100.199997   99.07 -1.12 -1.84
2  2024-02-07  100.260002  101.23  0.98 -0.86
3  2024-02-08  100.279999  101.72  1.44  0.58
4  2024-02-12  100.220001  101.41  1.18  1.76
5  2024-02-13  100.169998  100.49  0.31  2.07
6  2024-02-14  100.230003  101.05  0.82  2.89
7  2024-02-15  100.250000  101.54  1.29  4.18
8  2024-02-16  100.190002   99.40 -0.79  3.39
9  2024-02-20  100.180000   99.40 -0.78  2.61
10 2024-02-21  100.230003  101.49  1.25  3.86
11 2024-02-23  100.330002  101.42  1.08  4.94
12 2024-02-26  100.209999   99.76 -0.45  4.49
13 2024-02-27  100.180000  100.00 -0.18  4.31
14 2024-02-28  100.209999   99.26 -0.95  3.36
15 2024-02-29  100.180000  100.96  0.79  4.15
16 2024-03-01  100.230003  102.43  2.19  6.34
17 2024-03-04  100.209999   99.21 -1.00  5.34
18 2024-03-05  100.089996   99.69 -0.41  4.93
19 2024-03-06  100.190002  101.43  1.24  6.17
20 2024-03-07  100.160004   98.28 -1.87  4.30
21 2024-03-08  100.139999   98.28 -1.86  2.44
22 2024-03-11  100.209999   98.67 -1.54  0.90
23 2024-03-12  100.300003  101.78  1.48  2.38
24 2024-03-13  100.220001   98.50 -1.72  0.66
25 2024-03-14  100.209999   99.83 -0.38  0.28
26 2024-03-15  100.209999  101.15  0.94  1.22
27 2024-03-18  100.230003  101.53  1.30  2.52
28 2024-03-20  100.470001  102.63  2.15  4.67
29 2024-03-21  100.279999  100.95  0.66  5.33
30 2024-03-22  100.129997   99.48 -0.65  4.68
31 2024-03-25  100.169998   99.03 -1.14  3.54
32 2024-03-26  100.209999  100.26  0.05  3.59
33 2024-03-27  100.290001  100.38  0.09  3.68
34 2024-03-28  100.220001   99.83 -0.39  3.29
35 2024-04-01  100.169998   98.98 -1.19  2.10
36 2024-04-02  100.120003   99.02 -1.10  1.00
37 2024-04-03  100.209999  101.26  1.05  2.05
38 2024-04-04  100.080002   97.85 -2.23 -0.18
39 2024-04-05  100.290001  100.56  0.27  0.09
40 2024-04-08  100.209999  100.27  0.05  0.14
41 2024-04-09  100.199997  100.27  0.06  0.20
42 2024-04-10  100.190002   98.65 -1.55 -1.35
43 2024-04-11  100.209999  101.69  1.47  0.12
Mean Absolute Error: 1.00%
Epoch: 899, Final Loss: 0.000128
Norm: 23.96

         date     Predict    True  diff   acc
0  2024-02-06  100.160004   99.07 -1.09 -1.09
1  2024-02-07  100.269997  101.23  0.97 -0.12
2  2024-02-08  100.309998  101.72  1.41  1.29
3  2024-02-12  100.209999  101.41  1.19  2.48
4  2024-02-13  100.129997  100.49  0.36  2.84
5  2024-02-14  100.220001  101.05  0.82  3.66
6  2024-02-15  100.250000  101.54  1.29  4.95
7  2024-02-16  100.150002   99.40 -0.75  4.20
8  2024-02-20  100.139999   99.40 -0.74  3.46
9  2024-02-21  100.230003  101.49  1.26  4.72
10 2024-02-23  100.400002  101.42  1.02  5.74
11 2024-02-26  100.180000   99.76 -0.42  5.32
12 2024-02-27  100.129997  100.00 -0.13  5.19
13 2024-02-28  100.190002   99.26 -0.93  4.26
14 2024-02-29  100.129997  100.96  0.83  5.09
15 2024-03-01  100.230003  102.43  2.19  7.28
16 2024-03-04  100.190002   99.21 -0.98  6.30
17 2024-03-05   99.989998   99.69 -0.30  6.00
18 2024-03-06  100.150002  101.43  1.28  7.28
19 2024-03-07  100.099998   98.28 -1.82  5.46
20 2024-03-08  100.059998   98.28 -1.78  3.68
21 2024-03-11  100.190002   98.67 -1.52  2.16
22 2024-03-12  100.339996  101.78  1.43  3.59
23 2024-03-13  100.209999   98.50 -1.70  1.89
24 2024-03-14  100.190002   99.83 -0.36  1.53
25 2024-03-15  100.180000  101.15  0.96  2.49
26 2024-03-18  100.220001  101.53  1.31  3.80
27 2024-03-20  100.650002  102.63  1.97  5.77
28 2024-03-21  100.320000  100.95  0.63  6.40
29 2024-03-22  100.050003   99.48 -0.57  5.83
30 2024-03-25  100.129997   99.03 -1.09  4.74
31 2024-03-26  100.190002  100.26  0.08  4.82
32 2024-03-27  100.330002  100.38  0.05  4.87
33 2024-03-28  100.209999   99.83 -0.37  4.50
34 2024-04-01  100.120003   98.98 -1.14  3.36
35 2024-04-02  100.029999   99.02 -1.01  2.35
36 2024-04-03  100.180000  101.26  1.08  3.43
37 2024-04-04   99.959999   97.85 -2.11  1.32
38 2024-04-05  100.320000  100.56  0.24  1.56
39 2024-04-08  100.199997  100.27  0.07  1.63
40 2024-04-09  100.169998  100.27  0.09  1.72
41 2024-04-10  100.160004   98.65 -1.51  0.21
42 2024-04-11  100.190002  101.69  1.49  1.70
43 2024-04-12  100.000000   98.26 -1.74 -0.04
Mean Absolute Error: 1.00%
Epoch: 364, Final Loss: 0.000127
Norm: 12.54

         date     Predict    True  diff   acc
0  2024-02-07  100.260002  101.23  0.97  0.97
1  2024-02-08  100.300003  101.72  1.41  2.38
2  2024-02-12  100.209999  101.41  1.19  3.57
3  2024-02-13  100.129997  100.49  0.36  3.93
4  2024-02-14  100.220001  101.05  0.82  4.75
5  2024-02-15  100.250000  101.54  1.29  6.04
6  2024-02-16  100.160004   99.40 -0.75  5.29
7  2024-02-20  100.150002   99.40 -0.75  4.54
8  2024-02-21  100.230003  101.49  1.26  5.80
9  2024-02-23  100.379997  101.42  1.03  6.83
10 2024-02-26  100.180000   99.76 -0.43  6.40
11 2024-02-27  100.129997  100.00 -0.13  6.27
12 2024-02-28  100.190002   99.26 -0.93  5.34
13 2024-02-29  100.139999  100.96  0.83  6.17
14 2024-03-01  100.220001  102.43  2.20  8.37
15 2024-03-04  100.190002   99.21 -0.98  7.39
16 2024-03-05  100.000000   99.69 -0.32  7.07
17 2024-03-06  100.150002  101.43  1.27  8.34
18 2024-03-07  100.110001   98.28 -1.82  6.52
19 2024-03-08  100.070000   98.28 -1.79  4.73
20 2024-03-11  100.190002   98.67 -1.52  3.21
21 2024-03-12  100.330002  101.78  1.44  4.65
22 2024-03-13  100.209999   98.50 -1.70  2.95
23 2024-03-14  100.190002   99.83 -0.36  2.59
24 2024-03-15  100.180000  101.15  0.96  3.55
25 2024-03-18  100.220001  101.53  1.31  4.86
26 2024-03-20  100.620003  102.63  2.00  6.86
27 2024-03-21  100.309998  100.95  0.64  7.50
28 2024-03-22  100.059998   99.48 -0.58  6.92
29 2024-03-25  100.129997   99.03 -1.10  5.82
30 2024-03-26  100.190002  100.26  0.07  5.89
31 2024-03-27  100.320000  100.38  0.06  5.95
32 2024-03-28  100.209999   99.83 -0.37  5.58
33 2024-04-01  100.129997   98.98 -1.15  4.43
34 2024-04-02  100.040001   99.02 -1.03  3.40
35 2024-04-03  100.180000  101.26  1.08  4.48
36 2024-04-04   99.970001   97.85 -2.13  2.35
37 2024-04-05  100.320000  100.56  0.25  2.60
38 2024-04-08  100.199997  100.27  0.07  2.67
39 2024-04-09  100.180000  100.27  0.09  2.76
40 2024-04-10  100.160004   98.65 -1.51  1.25
41 2024-04-11  100.190002  101.69  1.49  2.74
42 2024-04-12  100.019997   98.26 -1.75  0.99
43 2024-04-15  100.190002   99.12 -1.07 -0.08
Mean Absolute Error: 1.01%
Epoch: 306, Final Loss: 0.000128
Norm: -14.19

         date     Predict    True  diff   acc
0  2024-02-08  100.260002  101.72  1.46  1.46
1  2024-02-12  100.180000  101.41  1.23  2.69
2  2024-02-13  100.110001  100.49  0.38  3.07
3  2024-02-14  100.190002  101.05  0.86  3.93
4  2024-02-15  100.209999  101.54  1.33  5.26
5  2024-02-16  100.129997   99.40 -0.73  4.53
6  2024-02-20  100.120003   99.40 -0.72  3.81
7  2024-02-21  100.190002  101.49  1.30  5.11
8  2024-02-23  100.330002  101.42  1.09  6.20
9  2024-02-26  100.150002   99.76 -0.40  5.80
10 2024-02-27  100.110001  100.00 -0.11  5.69
11 2024-02-28  100.160004   99.26 -0.90  4.79
12 2024-02-29  100.110001  100.96  0.85  5.64
