         date     Predict    True  diff   acc
16 2024-03-08   99.940002   98.28 -1.66  3.75
17 2024-03-11  100.040001   98.67 -1.37  2.38
18 2024-03-12  100.150002  101.78  1.63  4.01
19 2024-03-13  100.050003   98.50 -1.55  2.46
20 2024-03-14  100.029999   99.83 -0.21  2.25
21 2024-03-15  100.029999  101.15  1.12  3.37
22 2024-03-18  100.059998  101.53  1.47  4.84
23 2024-03-20  100.379997  102.63  2.24  7.08
24 2024-03-21  100.129997  100.95  0.82  7.90
25 2024-03-22   99.930000   99.48 -0.45  7.45
26 2024-03-25   99.980003   99.03 -0.95  6.50
27 2024-03-26  100.029999  100.26  0.23  6.73
28 2024-03-27  100.139999  100.38  0.24  6.97
29 2024-03-28  100.050003   99.83 -0.21  6.76
30 2024-04-01   99.980003   98.98 -1.00  5.76
31 2024-04-02   99.910004   99.02 -0.90  4.86
32 2024-04-03  100.029999  101.26  1.23  6.09
33 2024-04-04   99.860001   97.85 -2.01  4.08
34 2024-04-05  100.129997  100.56  0.43  4.51
35 2024-04-08  100.040001  100.27  0.23  4.74
36 2024-04-09  100.019997  100.27  0.24  4.98
37 2024-04-10  100.010002   98.65 -1.37  3.61
38 2024-04-11  100.040001  101.69  1.65  5.26
39 2024-04-12   99.889999   98.26 -1.63  3.63
40 2024-04-15  100.029999   99.12 -0.91  2.72
41 2024-04-16  100.080002   99.85 -0.23  2.49
42 2024-04-17   99.989998   97.77 -2.23  0.26
43 2024-04-18  100.050003   99.70 -0.36 -0.10
Mean Absolute Error: 1.00%
Epoch: 299, Final Loss: 0.000132
Norm: -4.71

         date     Predict    True  diff   acc
0  2024-02-14  100.019997  101.05  1.03  1.03
1  2024-02-15  100.040001  101.54  1.50  2.53
2  2024-02-16   99.970001   99.40 -0.56  1.97
3  2024-02-20   99.959999   99.40 -0.56  1.41
4  2024-02-21  100.019997  101.49  1.47  2.88
5  2024-02-23  100.150002  101.42  1.27  4.15
6  2024-02-26   99.989998   99.76 -0.23  3.92
7  2024-02-27   99.949997  100.00  0.05  3.97
8  2024-02-28   99.989998   99.26 -0.73  3.24
9  2024-02-29   99.949997  100.96  1.02  4.26
10 2024-03-01  100.019997  102.43  2.40  6.66
11 2024-03-04   99.989998   99.21 -0.78  5.88
12 2024-03-05   99.839996   99.69 -0.15  5.73
13 2024-03-06   99.959999  101.43  1.46  7.19
14 2024-03-07   99.930000   98.28 -1.64  5.55
15 2024-03-08   99.900002   98.28 -1.62  3.93
16 2024-03-11   99.989998   98.67 -1.33  2.60
17 2024-03-12  100.110001  101.78  1.67  4.27
18 2024-03-13  100.010002   98.50 -1.51  2.76
19 2024-03-14   99.989998   99.83 -0.17  2.59
20 2024-03-15   99.989998  101.15  1.16  3.75
21 2024-03-18  100.019997  101.53  1.52  5.27
22 2024-03-20  100.339996  102.63  2.28  7.55
23 2024-03-21  100.089996  100.95  0.86  8.41
24 2024-03-22   99.889999   99.48 -0.41  8.00
25 2024-03-25   99.940002   99.03 -0.91  7.09
26 2024-03-26   99.989998  100.26  0.27  7.36
27 2024-03-27  100.099998  100.38  0.28  7.64
28 2024-03-28  100.000000   99.83 -0.17  7.47
29 2024-04-01   99.940002   98.98 -0.96  6.51
30 2024-04-02   99.870003   99.02 -0.86  5.65
31 2024-04-03   99.989998  101.26  1.27  6.92
32 2024-04-04   99.820000   97.85 -1.97  4.95
33 2024-04-05  100.089996  100.56  0.47  5.42
34 2024-04-08  100.000000  100.27  0.27  5.69
35 2024-04-09   99.980003  100.27  0.29  5.98
36 2024-04-10   99.970001   98.65 -1.33  4.65
37 2024-04-11  100.000000  101.69  1.70  6.35
38 2024-04-12   99.849998   98.26 -1.59  4.76
39 2024-04-15   99.989998   99.12 -0.87  3.89
40 2024-04-16  100.040001   99.85 -0.18  3.71
41 2024-04-17   99.949997   97.77 -2.19  1.52
42 2024-04-18  100.010002   99.70 -0.32  1.20
43 2024-04-19  100.050003   98.80 -1.24 -0.04
Mean Absolute Error: 1.01%
Epoch: 299, Final Loss: 0.000135
Norm: -14.50

         date     Predict    True  diff   acc
0  2024-02-15  100.050003  101.54  1.49  1.49
1  2024-02-16   99.980003   99.40 -0.57  0.92
2  2024-02-20   99.970001   99.40 -0.57  0.35
3  2024-02-21  100.029999  101.49  1.46  1.81
4  2024-02-23  100.160004  101.42  1.25  3.06
5  2024-02-26  100.000000   99.76 -0.24  2.82
6  2024-02-27   99.959999  100.00  0.04  2.86
7  2024-02-28  100.010002   99.26 -0.74  2.12
8  2024-02-29   99.959999  100.96  1.00  3.12
9  2024-03-01  100.029999  102.43  2.39  5.51
10 2024-03-04  100.000000   99.21 -0.79  4.72
11 2024-03-05   99.849998   99.69 -0.17  4.55
12 2024-03-06   99.970001  101.43  1.45  6.00
13 2024-03-07   99.940002   98.28 -1.66  4.34
14 2024-03-08   99.910004   98.28 -1.63  2.71
15 2024-03-11  100.010002   98.67 -1.34  1.37
16 2024-03-12  100.120003  101.78  1.66  3.03
17 2024-03-13  100.019997   98.50 -1.52  1.51
18 2024-03-14  100.000000   99.83 -0.18  1.33
19 2024-03-15  100.000000  101.15  1.15  2.48
20 2024-03-18  100.029999  101.53  1.51  3.99
21 2024-03-20  100.349998  102.63  2.27  6.26
22 2024-03-21  100.099998  100.95  0.85  7.11
23 2024-03-22   99.900002   99.48 -0.42  6.69
24 2024-03-25   99.949997   99.03 -0.92  5.77
25 2024-03-26  100.000000  100.26  0.26  6.03
26 2024-03-27  100.110001  100.38  0.27  6.30
27 2024-03-28  100.019997   99.83 -0.18  6.12
28 2024-04-01   99.949997   98.98 -0.97  5.15
29 2024-04-02   99.879997   99.02 -0.87  4.28
30 2024-04-03  100.000000  101.26  1.26  5.54
31 2024-04-04   99.830002   97.85 -1.98  3.56
32 2024-04-05  100.099998  100.56  0.46  4.02
33 2024-04-08  100.010002  100.27  0.26  4.28
34 2024-04-09   99.989998  100.27  0.27  4.55
35 2024-04-10   99.980003   98.65 -1.34  3.21
36 2024-04-11  100.010002  101.69  1.68  4.89
37 2024-04-12   99.860001   98.26 -1.60  3.29
38 2024-04-15  100.000000   99.12 -0.88  2.41
39 2024-04-16  100.050003   99.85 -0.20  2.21
40 2024-04-17   99.959999   97.77 -2.20  0.01
41 2024-04-18  100.019997   99.70 -0.33 -0.32
42 2024-04-19  100.059998   98.80 -1.25 -1.57
43 2024-04-22  100.089996  101.57  1.48 -0.09
Mean Absolute Error: 1.02%
Epoch: 299, Final Loss: 0.000138
Norm: 17.05

         date     Predict    True  diff   acc
0  2024-02-16   99.949997   99.40 -0.55 -0.55
1  2024-02-20   99.949997   99.40 -0.55 -1.10
2  2024-02-21  100.010002  101.49  1.48  0.38
3  2024-02-23  100.139999  101.42  1.28  1.66
4  2024-02-26   99.970001   99.76 -0.22  1.44
5  2024-02-27   99.940002  100.00  0.06  1.50
6  2024-02-28   99.980003   99.26 -0.72  0.78
7  2024-02-29   99.940002  100.96  1.03  1.81
8  2024-03-01  100.010002  102.43  2.42  4.23
9  2024-03-04   99.980003   99.21 -0.77  3.46
10 2024-03-05   99.830002   99.69 -0.14  3.32
11 2024-03-06   99.949997  101.43  1.48  4.80
12 2024-03-07   99.919998   98.28 -1.63  3.17
13 2024-03-08   99.879997   98.28 -1.61  1.56
14 2024-03-11   99.980003   98.67 -1.32  0.24
15 2024-03-12  100.089996  101.78  1.68  1.92
16 2024-03-13  100.000000   98.50 -1.50  0.42
17 2024-03-14   99.980003   99.83 -0.15  0.27
18 2024-03-15   99.980003  101.15  1.17  1.44
19 2024-03-18  100.010002  101.53  1.53  2.97
20 2024-03-20  100.330002  102.63  2.29  5.26
21 2024-03-21  100.080002  100.95  0.87  6.13
22 2024-03-22   99.879997   99.48 -0.40  5.73
23 2024-03-25   99.930000   99.03 -0.90  4.83
24 2024-03-26   99.980003  100.26  0.28  5.11
25 2024-03-27  100.089996  100.38  0.29  5.40
26 2024-03-28   99.989998   99.83 -0.16  5.24
27 2024-04-01   99.930000   98.98 -0.95  4.29
28 2024-04-02   99.860001   99.02 -0.85  3.44
29 2024-04-03   99.980003  101.26  1.29  4.73
30 2024-04-04   99.800003   97.85 -1.96  2.77
31 2024-04-05  100.080002  100.56  0.48  3.25
32 2024-04-08   99.989998  100.27  0.28  3.53
33 2024-04-09   99.970001  100.27  0.30  3.83
34 2024-04-10   99.959999   98.65 -1.31  2.52
35 2024-04-11   99.989998  101.69  1.71  4.23
36 2024-04-12   99.839996   98.26 -1.58  2.65
37 2024-04-15   99.980003   99.12 -0.86  1.79
38 2024-04-16  100.029999   99.85 -0.17  1.62
39 2024-04-17   99.940002   97.77 -2.17 -0.55
40 2024-04-18  100.000000   99.70 -0.31 -0.86
41 2024-04-19  100.040001   98.80 -1.23 -2.09
42 2024-04-22  100.059998  101.57  1.50 -0.59
43 2024-04-23  100.050003  100.61  0.56 -0.03
Mean Absolute Error: 1.00%
Epoch: 299, Final Loss: 0.000133
Norm: 25.06

         date     Predict    True  diff   acc
0  2024-02-20   99.949997   99.40 -0.55 -0.55
1  2024-02-21  100.019997  101.49  1.47  0.92
2  2024-02-23  100.139999  101.42  1.27  2.19
3  2024-02-26   99.980003   99.76 -0.23  1.96
4  2024-02-27   99.940002  100.00  0.06  2.02
5  2024-02-28   99.989998   99.26 -0.73  1.29
6  2024-02-29   99.940002  100.96  1.02  2.31
7  2024-03-01  100.019997  102.43  2.41  4.72
8  2024-03-04   99.989998   99.21 -0.78  3.94
9  2024-03-05   99.830002   99.69 -0.15  3.79
10 2024-03-06   99.959999  101.43  1.47  5.26
11 2024-03-07   99.919998   98.28 -1.64  3.62
12 2024-03-08   99.889999   98.28 -1.61  2.01
13 2024-03-11   99.989998   98.67 -1.32  0.69
14 2024-03-12  100.099998  101.78  1.68  2.37
15 2024-03-13  100.000000   98.50 -1.50  0.87
16 2024-03-14   99.980003   99.83 -0.16  0.71
17 2024-03-15   99.980003  101.15  1.17  1.88
18 2024-03-18  100.010002  101.53  1.52  3.40
19 2024-03-20  100.330002  102.63  2.29  5.69
20 2024-03-21  100.080002  100.95  0.87  6.56
21 2024-03-22   99.879997   99.48 -0.40  6.16
22 2024-03-25   99.940002   99.03 -0.91  5.25
23 2024-03-26   99.989998  100.26  0.28  5.53
24 2024-03-27  100.099998  100.38  0.28  5.81
25 2024-03-28  100.000000   99.83 -0.17  5.64
26 2024-04-01   99.940002   98.98 -0.96  4.68
27 2024-04-02   99.870003   99.02 -0.85  3.83
28 2024-04-03   99.980003  101.26  1.28  5.11
29 2024-04-04   99.809998   97.85 -1.97  3.14
30 2024-04-05  100.089996  100.56  0.47  3.61
31 2024-04-08   99.989998  100.27  0.28  3.89
32 2024-04-09   99.980003  100.27  0.29  4.18
33 2024-04-10   99.959999   98.65 -1.32  2.86
34 2024-04-11   99.989998  101.69  1.70  4.56
35 2024-04-12   99.839996   98.26 -1.58  2.98
36 2024-04-15   99.980003   99.12 -0.87  2.11
37 2024-04-16  100.029999   99.85 -0.18  1.93
38 2024-04-17   99.949997   97.77 -2.18 -0.25
39 2024-04-18  100.010002   99.70 -0.31 -0.56
40 2024-04-19  100.040001   98.80 -1.24 -1.80
41 2024-04-22  100.070000  101.57  1.50 -0.30
42 2024-04-23  100.059998  100.61  0.55  0.25
43 2024-04-24  100.010002   99.70 -0.31 -0.06
Mean Absolute Error: 0.99%
Epoch: 299, Final Loss: 0.000133
Norm: 20.81

         date     Predict    True  diff   acc
0  2024-02-21  100.019997  101.49  1.46  1.46
1  2024-02-23  100.150002  101.42  1.26  2.72
2  2024-02-26   99.989998   99.76 -0.23  2.49
3  2024-02-27   99.949997  100.00  0.05  2.54
4  2024-02-28  100.000000   99.26 -0.73  1.81
5  2024-02-29   99.949997  100.96  1.01  2.82
6  2024-03-01  100.019997  102.43  2.40  5.22
7  2024-03-04  100.000000   99.21 -0.78  4.44
8  2024-03-05   99.839996   99.69 -0.16  4.28
9  2024-03-06   99.970001  101.43  1.46  5.74
10 2024-03-07   99.930000   98.28 -1.65  4.09
11 2024-03-08   99.900002   98.28 -1.62  2.47
12 2024-03-11  100.000000   98.67 -1.33  1.14
13 2024-03-12  100.110001  101.78  1.67  2.81
14 2024-03-13  100.010002   98.50 -1.51  1.30
15 2024-03-14   99.989998   99.83 -0.17  1.13
16 2024-03-15   99.989998  101.15  1.16  2.29
17 2024-03-18  100.019997  101.53  1.51  3.80
18 2024-03-20  100.339996  102.63  2.28  6.08
19 2024-03-21  100.089996  100.95  0.86  6.94
20 2024-03-22   99.889999   99.48 -0.41  6.53
21 2024-03-25   99.949997   99.03 -0.91  5.62
22 2024-03-26   99.989998  100.26  0.27  5.89
23 2024-03-27  100.099998  100.38  0.28  6.17
24 2024-03-28  100.010002   99.83 -0.17  6.00
25 2024-04-01   99.940002   98.98 -0.96  5.04
26 2024-04-02   99.870003   99.02 -0.86  4.18
27 2024-04-03   99.989998  101.26  1.27  5.45
28 2024-04-04   99.820000   97.85 -1.97  3.48
29 2024-04-05  100.099998  100.56  0.47  3.95
30 2024-04-08  100.000000  100.27  0.27  4.22
31 2024-04-09   99.980003  100.27  0.28  4.50
32 2024-04-10   99.970001   98.65 -1.33  3.17
33 2024-04-11  100.000000  101.69  1.69  4.86
34 2024-04-12   99.849998   98.26 -1.59  3.27
35 2024-04-15   99.989998   99.12 -0.88  2.39
36 2024-04-16  100.040001   99.85 -0.19  2.20
37 2024-04-17   99.959999   97.77 -2.19  0.01
38 2024-04-18  100.010002   99.70 -0.32 -0.31
39 2024-04-19  100.050003   98.80 -1.24 -1.55
40 2024-04-22  100.080002  101.57  1.49 -0.06
41 2024-04-23  100.059998  100.61  0.54  0.48
42 2024-04-24  100.010002   99.70 -0.32  0.16
43 2024-04-25   99.900002   99.67 -0.23 -0.07
Mean Absolute Error: 0.99%
Epoch: 299, Final Loss: 0.000132
Norm: 17.43

         date     Predict    True  diff   acc
0  2024-02-23  100.150002  101.42  1.26  1.26
1  2024-02-26   99.989998   99.76 -0.23  1.03
2  2024-02-27   99.949997  100.00  0.05  1.08
3  2024-02-28  100.000000   99.26 -0.73  0.35
4  2024-02-29   99.949997  100.96  1.01  1.36
5  2024-03-01  100.019997  102.43  2.40  3.76
6  2024-03-04   99.989998   99.21 -0.78  2.98
7  2024-03-05   99.839996   99.69 -0.15  2.83
8  2024-03-06   99.959999  101.43  1.46  4.29
9  2024-03-07   99.930000   98.28 -1.65  2.64
10 2024-03-08   99.900002   98.28 -1.62  1.02
11 2024-03-11  100.000000   98.67 -1.33 -0.31
12 2024-03-12  100.110001  101.78  1.67  1.36
13 2024-03-13  100.010002   98.50 -1.51 -0.15
14 2024-03-14   99.989998   99.83 -0.17 -0.32
15 2024-03-15   99.989998  101.15  1.16  0.84
16 2024-03-18  100.019997  101.53  1.52  2.36
17 2024-03-20  100.339996  102.63  2.28  4.64
18 2024-03-21  100.089996  100.95  0.86  5.50
19 2024-03-22   99.889999   99.48 -0.41  5.09
20 2024-03-25   99.940002   99.03 -0.91  4.18
21 2024-03-26   99.989998  100.26  0.27  4.45
22 2024-03-27  100.099998  100.38  0.28  4.73
23 2024-03-28  100.010002   99.83 -0.17  4.56
24 2024-04-01   99.940002   98.98 -0.96  3.60
25 2024-04-02   99.870003   99.02 -0.86  2.74
26 2024-04-03   99.989998  101.26  1.27  4.01
27 2024-04-04   99.809998   97.85 -1.97  2.04
28 2024-04-05  100.099998  100.56  0.47  2.51
29 2024-04-08  100.000000  100.27  0.27  2.78
30 2024-04-09   99.980003  100.27  0.28  3.06
31 2024-04-10   99.970001   98.65 -1.32  1.74
32 2024-04-11  100.000000  101.69  1.69  3.43
33 2024-04-12   99.849998   98.26 -1.59  1.84
34 2024-04-15   99.989998   99.12 -0.87  0.97
35 2024-04-16  100.040001   99.85 -0.19  0.78
36 2024-04-17   99.949997   97.77 -2.19 -1.41
37 2024-04-18  100.010002   99.70 -0.32 -1.73
38 2024-04-19  100.050003   98.80 -1.24 -2.97
39 2024-04-22  100.080002  101.57  1.49 -1.48
40 2024-04-23  100.059998  100.61  0.55 -0.93
41 2024-04-24  100.010002   99.70 -0.31 -1.24
42 2024-04-25   99.900002   99.67 -0.23 -1.47
43 2024-04-29  100.120003  101.52  1.40 -0.07
Mean Absolute Error: 0.99%
Epoch: 299, Final Loss: 0.000132
Norm: 34.24

         date     Predict    True  diff   acc
0  2024-02-26   99.940002   99.76 -0.19 -0.19
1  2024-02-27   99.900002  100.00  0.10 -0.09
2  2024-02-28   99.949997   99.26 -0.69 -0.78
3  2024-02-29   99.910004  100.96  1.06  0.28
4  2024-03-01   99.980003  102.43  2.45  2.73
5  2024-03-04   99.949997   99.21 -0.74  1.99
6  2024-03-05   99.800003   99.69 -0.11  1.88
7  2024-03-06   99.919998  101.43  1.51  3.39
8  2024-03-07   99.879997   98.28 -1.60  1.79
9  2024-03-08   99.849998   98.28 -1.58  0.21
10 2024-03-11   99.949997   98.67 -1.29 -1.08
11 2024-03-12  100.059998  101.78  1.71  0.63
12 2024-03-13   99.959999   98.50 -1.46 -0.83
13 2024-03-14   99.949997   99.83 -0.12 -0.95
14 2024-03-15   99.940002  101.15  1.21  0.26
15 2024-03-18   99.970001  101.53  1.56  1.82
16 2024-03-20  100.300003  102.63  2.33  4.15
17 2024-03-21  100.050003  100.95  0.90  5.05
18 2024-03-22   99.849998   99.48 -0.36  4.69
19 2024-03-25   99.900002   99.03 -0.87  3.82
20 2024-03-26   99.949997  100.26  0.31  4.13
21 2024-03-27  100.059998  100.38  0.32  4.45
22 2024-03-28   99.959999   99.83 -0.13  4.32
23 2024-04-01   99.900002   98.98 -0.92  3.40
24 2024-04-02   99.830002   99.02 -0.81  2.59
25 2024-04-03   99.940002  101.26  1.32  3.91
26 2024-04-04   99.769997   97.85 -1.93  1.98
27 2024-04-05  100.050003  100.56  0.51  2.49
28 2024-04-08   99.949997  100.27  0.31  2.80
29 2024-04-09   99.940002  100.27  0.33  3.13
30 2024-04-10   99.930000   98.65 -1.28  1.85
31 2024-04-11   99.949997  101.69  1.74  3.59
32 2024-04-12   99.809998   98.26 -1.55  2.04
33 2024-04-15   99.949997   99.12 -0.83  1.21
34 2024-04-16   99.989998   99.85 -0.14  1.07
35 2024-04-17   99.910004   97.77 -2.14 -1.07
36 2024-04-18   99.970001   99.70 -0.27 -1.34
37 2024-04-19  100.000000   98.80 -1.20 -2.54
38 2024-04-22  100.029999  101.57  1.54 -1.00
39 2024-04-23  100.019997  100.61  0.59 -0.41
40 2024-04-24   99.970001   99.70 -0.27 -0.68
41 2024-04-25   99.860001   99.67 -0.19 -0.87
42 2024-04-29  100.080002  101.52  1.44  0.57
43 2024-04-30   99.879997   99.28 -0.61 -0.04
Mean Absolute Error: 0.97%
Epoch: 299, Final Loss: 0.000129
Norm: 32.94

         date     Predict    True  diff   acc
0  2024-02-27   99.910004  100.00  0.09  0.09
1  2024-02-28   99.959999   99.26 -0.70 -0.61
2  2024-02-29   99.919998  100.96  1.05  0.44
3  2024-03-01   99.989998  102.43  2.44  2.88
4  2024-03-04   99.959999   99.21 -0.75  2.13
5  2024-03-05   99.800003   99.69 -0.12  2.01
6  2024-03-06   99.930000  101.43  1.50  3.51
7  2024-03-07   99.889999   98.28 -1.61  1.90
8  2024-03-08   99.860001   98.28 -1.59  0.31
9  2024-03-11   99.959999   98.67 -1.29 -0.98
10 2024-03-12  100.070000  101.78  1.70  0.72
11 2024-03-13   99.970001   98.50 -1.47 -0.75
12 2024-03-14   99.949997   99.83 -0.13 -0.88
13 2024-03-15   99.949997  101.15  1.20  0.32
14 2024-03-18   99.980003  101.53  1.55  1.87
15 2024-03-20  100.309998  102.63  2.32  4.19
16 2024-03-21  100.050003  100.95  0.89  5.08
17 2024-03-22   99.849998   99.48 -0.37  4.71
18 2024-03-25   99.910004   99.03 -0.88  3.83
19 2024-03-26   99.959999  100.26  0.31  4.14
20 2024-03-27  100.070000  100.38  0.31  4.45
21 2024-03-28   99.970001   99.83 -0.14  4.31
22 2024-04-01   99.910004   98.98 -0.93  3.38
23 2024-04-02   99.839996   99.02 -0.82  2.56
24 2024-04-03   99.949997  101.26  1.31  3.87
25 2024-04-04   99.779999   97.85 -1.94  1.93
26 2024-04-05  100.059998  100.56  0.50  2.43
27 2024-04-08   99.959999  100.27  0.30  2.73
28 2024-04-09   99.949997  100.27  0.32  3.05
29 2024-04-10   99.930000   98.65 -1.29  1.76
30 2024-04-11   99.959999  101.69  1.73  3.49
31 2024-04-12   99.809998   98.26 -1.55  1.94
32 2024-04-15   99.949997   99.12 -0.84  1.10
33 2024-04-16  100.000000   99.85 -0.15  0.95
34 2024-04-17   99.919998   97.77 -2.15 -1.20
35 2024-04-18   99.980003   99.70 -0.28 -1.48
36 2024-04-19  100.010002   98.80 -1.21 -2.69
37 2024-04-22  100.040001  101.57  1.53 -1.16
38 2024-04-23  100.029999  100.61  0.58 -0.58
39 2024-04-24   99.980003   99.70 -0.28 -0.86
40 2024-04-25   99.870003   99.67 -0.20 -1.06
41 2024-04-29  100.089996  101.52  1.43  0.37
42 2024-04-30   99.889999   99.28 -0.61 -0.24
43 2024-05-01   99.760002   99.92  0.17 -0.07
Mean Absolute Error: 0.97%
Epoch: 299, Final Loss: 0.000129
Norm: 33.72

         date     Predict    True  diff   acc
0  2024-02-28  100.000000   99.26 -0.74 -0.74
1  2024-02-29   99.959999  100.96  1.01  0.27
2  2024-03-01  100.029999  102.43  2.39  2.66
3  2024-03-04  100.000000   99.21 -0.79  1.87
4  2024-03-05   99.849998   99.69 -0.16  1.71
5  2024-03-06   99.970001  101.43  1.45  3.16
6  2024-03-07   99.940002   98.28 -1.65  1.51
7  2024-03-08   99.900002   98.28 -1.63 -0.12
8  2024-03-11  100.000000   98.67 -1.34 -1.46
9  2024-03-12  100.120003  101.78  1.66  0.20
10 2024-03-13  100.019997   98.50 -1.52 -1.32
11 2024-03-14  100.000000   99.83 -0.17 -1.49
12 2024-03-15  100.000000  101.15  1.15 -0.34
13 2024-03-18  100.029999  101.53  1.51  1.17
14 2024-03-20  100.349998  102.63  2.27  3.44
15 2024-03-21  100.099998  100.95  0.85  4.29
16 2024-03-22   99.900002   99.48 -0.41  3.88
17 2024-03-25   99.949997   99.03 -0.92  2.96
18 2024-03-26  100.000000  100.26  0.26  3.22
19 2024-03-27  100.110001  100.38  0.27  3.49
20 2024-03-28  100.010002   99.83 -0.18  3.31
21 2024-04-01   99.949997   98.98 -0.97  2.34
22 2024-04-02   99.879997   99.02 -0.86  1.48
23 2024-04-03  100.000000  101.26  1.26  2.74
24 2024-04-04   99.820000   97.85 -1.98  0.76
25 2024-04-05  100.110001  100.56  0.46  1.22
26 2024-04-08  100.010002  100.27  0.26  1.48
27 2024-04-09   99.989998  100.27  0.28  1.76
28 2024-04-10   99.980003   98.65 -1.33  0.43
29 2024-04-11  100.010002  101.69  1.69  2.12
30 2024-04-12   99.860001   98.26 -1.60  0.52
31 2024-04-15  100.000000   99.12 -0.88 -0.36
32 2024-04-16  100.050003   99.85 -0.19 -0.55
33 2024-04-17   99.959999   97.77 -2.19 -2.74
34 2024-04-18  100.019997   99.70 -0.33 -3.07
35 2024-04-19  100.059998   98.80 -1.25 -4.32
36 2024-04-22  100.089996  101.57  1.48 -2.84
37 2024-04-23  100.070000  100.61  0.54 -2.30
38 2024-04-24  100.019997   99.70 -0.32 -2.62
39 2024-04-25   99.910004   99.67 -0.24 -2.86
40 2024-04-29  100.129997  101.52  1.39 -1.47
41 2024-04-30   99.930000   99.28 -0.66 -2.13
42 2024-05-01   99.800003   99.92  0.12 -2.01
43 2024-05-06  100.220001  102.21  1.99 -0.02
Mean Absolute Error: 1.01%
Epoch: 299, Final Loss: 0.000138
Norm: 49.94

         date     Predict    True  diff   acc
0  2024-02-29   99.959999  100.96  1.00  1.00
1  2024-03-01  100.029999  102.43  2.39  3.39
2  2024-03-04  100.010002   99.21 -0.80  2.59
3  2024-03-05   99.849998   99.69 -0.16  2.43
4  2024-03-06   99.980003  101.43  1.45  3.88
5  2024-03-07   99.940002   98.28 -1.66  2.22
6  2024-03-08   99.910004   98.28 -1.63  0.59
7  2024-03-11  100.010002   98.67 -1.34 -0.75
8  2024-03-12  100.120003  101.78  1.65  0.90
9  2024-03-13  100.019997   98.50 -1.52 -0.62
10 2024-03-14  100.000000   99.83 -0.18 -0.80
11 2024-03-15  100.000000  101.15  1.15  0.35
12 2024-03-18  100.029999  101.53  1.50  1.85
13 2024-03-20  100.360001  102.63  2.26  4.11
14 2024-03-21  100.099998  100.95  0.85  4.96
15 2024-03-22   99.900002   99.48 -0.42  4.54
16 2024-03-25   99.959999   99.03 -0.93  3.61
17 2024-03-26  100.000000  100.26  0.26  3.87
18 2024-03-27  100.120003  100.38  0.26  4.13
19 2024-03-28  100.019997   99.83 -0.18  3.95
20 2024-04-01   99.949997   98.98 -0.97  2.98
21 2024-04-02   99.879997   99.02 -0.87  2.11
22 2024-04-03  100.000000  101.26  1.26  3.37
23 2024-04-04   99.830002   97.85 -1.98  1.39
24 2024-04-05  100.110001  100.56  0.45  1.84
25 2024-04-08  100.010002  100.27  0.26  2.10
26 2024-04-09   99.989998  100.27  0.27  2.37
27 2024-04-10   99.980003   98.65 -1.34  1.03
28 2024-04-11  100.010002  101.69  1.68  2.71
29 2024-04-12   99.860001   98.26 -1.60  1.11
30 2024-04-15  100.000000   99.12 -0.89  0.22
31 2024-04-16  100.050003   99.85 -0.20  0.02
32 2024-04-17   99.970001   97.77 -2.20 -2.18
33 2024-04-18  100.029999   99.70 -0.33 -2.51
34 2024-04-19  100.059998   98.80 -1.26 -3.77
35 2024-04-22  100.089996  101.57  1.48 -2.29
36 2024-04-23  100.080002  100.61  0.53 -1.76
37 2024-04-24  100.019997   99.70 -0.33 -2.09
38 2024-04-25   99.910004   99.67 -0.24 -2.33
39 2024-04-29  100.139999  101.52  1.38 -0.95
40 2024-04-30   99.940002   99.28 -0.66 -1.61
41 2024-05-01   99.809998   99.92  0.12 -1.49
42 2024-05-06  100.230003  102.21  1.98  0.49
43 2024-05-07  100.070000   99.48 -0.58 -0.09
Mean Absolute Error: 1.01%
Epoch: 299, Final Loss: 0.000137
Norm: 42.15

         date     Predict    True  diff   acc
0  2024-03-01   99.989998  102.43  2.44  2.44
1  2024-03-04   99.959999   99.21 -0.75  1.69
2  2024-03-05   99.800003   99.69 -0.12  1.57
3  2024-03-06   99.930000  101.43  1.50  3.07
4  2024-03-07   99.889999   98.28 -1.61  1.46
5  2024-03-08   99.860001   98.28 -1.58 -0.12
6  2024-03-11   99.959999   98.67 -1.29 -1.41
7  2024-03-12  100.070000  101.78  1.70  0.29
8  2024-03-13   99.970001   98.50 -1.47 -1.18
9  2024-03-14   99.949997   99.83 -0.13 -1.31
10 2024-03-15   99.949997  101.15  1.20 -0.11
11 2024-03-18   99.980003  101.53  1.55  1.44
12 2024-03-20  100.309998  102.63  2.31  3.75
13 2024-03-21  100.050003  100.95  0.89  4.64
14 2024-03-22   99.849998   99.48 -0.37  4.27
15 2024-03-25   99.910004   99.03 -0.88  3.39
16 2024-03-26   99.959999  100.26  0.31  3.70
17 2024-03-27  100.070000  100.38  0.31  4.01
18 2024-03-28   99.970001   99.83 -0.14  3.87
19 2024-04-01   99.900002   98.98 -0.93  2.94
20 2024-04-02   99.830002   99.02 -0.82  2.12
21 2024-04-03   99.949997  101.26  1.31  3.43
22 2024-04-04   99.779999   97.85 -1.93  1.50
23 2024-04-05  100.059998  100.56  0.50  2.00
24 2024-04-08   99.959999  100.27  0.31  2.31
25 2024-04-09   99.949997  100.27  0.32  2.63
26 2024-04-10   99.930000   98.65 -1.29  1.34
27 2024-04-11   99.959999  101.69  1.73  3.07
28 2024-04-12   99.809998   98.26 -1.55  1.52
